datum a čas,domácí,hosté,skóre,hřiště,pzn.,akce,Datum utkání,Čas utkání,%Date,Timestamp,utkání,@Tremesna,Soupeř,Doma/Venku,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,poznámka
30.08.2025 10:00,Sokol Vítězná,SK Sparta Úpice,2 : 15 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-08-30,10:00:00,739493,2025-08-30 10:00:00,Sokol Vítězná - SK Sparta Úpice,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
30.08.2025 12:30,TJ Lánov,SK Spartak Hajnice,5 : 8 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-08-30,12:30:00,739493,2025-08-30 12:30:00,TJ Lánov - SK Spartak Hajnice,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 10:00,TJ Baník Žacléř,TJ Jiskra Kocbeře,5 : 6 (PK:0:0),Žacléř,,zápis uzavřen delegace,2025-09-07,10:00:00,739501,2025-09-07 10:00:00,TJ Baník Žacléř - TJ Jiskra Kocbeře,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 12:30,FK Dolní Kalná,Sokol Vítězná,5 : 2 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-07,12:30:00,739501,2025-09-07 12:30:00,FK Dolní Kalná - Sokol Vítězná,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 10:00,TJ SOKOL Bílá Třemešná,MFK Trutnov dívky,8 : 6 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-07,10:00:00,739501,2025-09-07 10:00:00,TJ SOKOL Bílá Třemešná - MFK Trutnov dívky,True,MFK Trutnov dívky,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 11:00,SK Spartak Hajnice,MFK Trutnov dívky,14 : 2 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-07,11:00:00,739501,2025-09-07 11:00:00,SK Spartak Hajnice - MFK Trutnov dívky,False,SK Spartak Hajnice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 11:00,TJ Baník Žacléř,TJ Jiskra Kocbeře,2 : 8 (PK:0:0),Žacléř,,zápis uzavřen delegace,2025-09-07,11:00:00,739501,2025-09-07 11:00:00,TJ Baník Žacléř - TJ Jiskra Kocbeře,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 13:30,FK Dolní Kalná,Sokol Vítězná,11 : 8 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-07,13:30:00,739501,2025-09-07 13:30:00,FK Dolní Kalná - Sokol Vítězná,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
07.09.2025 12:00,TJ SOKOL Bílá Třemešná,SK Spartak Hajnice,9 : 19 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-07,12:00:00,739501,2025-09-07 12:00:00,TJ SOKOL Bílá Třemešná - SK Spartak Hajnice,True,SK Spartak Hajnice,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
06.09.2025 09:00,SK Sparta Úpice,TJ Lánov,9 : 1 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-06,09:00:00,739500,2025-09-06 09:00:00,SK Sparta Úpice - TJ Lánov,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
06.09.2025 10:00,SK Sparta Úpice,TJ Lánov,10 : 3 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-06,10:00:00,739500,2025-09-06 10:00:00,SK Sparta Úpice - TJ Lánov,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
22.09.2025 17:15,SK Sparta Úpice,FK Dolní Kalná,14 : 3 (PK:0:0),Úpice,", Původní termín: 14.09.2025 14:00",zápis uzavřen delegace,2025-09-22,17:15:00,739516,2025-09-22 17:15:00,SK Sparta Úpice - FK Dolní Kalná,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 14.09.2025 14:00
22.09.2025 18:15,SK Sparta Úpice,FK Dolní Kalná,17 : 1 (PK:0:0),Úpice,", Původní termín: 14.09.2025 15:00",zápis uzavřen delegace,2025-09-22,18:15:00,739516,2025-09-22 18:15:00,SK Sparta Úpice - FK Dolní Kalná,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 14.09.2025 15:00
14.09.2025 14:30,MFK Trutnov dívky,TJ Baník Žacléř,6 : 5 (PK:0:0),Trutnov / tráva,,zápis uzavřen delegace,2025-09-14,14:30:00,739508,2025-09-14 14:30:00,MFK Trutnov dívky - TJ Baník Žacléř,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
14.09.2025 15:30,MFK Trutnov dívky,TJ Baník Žacléř,4 : 4 (PK:0:0),Trutnov / tráva,,zápis uzavřen delegace,2025-09-14,15:30:00,739508,2025-09-14 15:30:00,MFK Trutnov dívky - TJ Baník Žacléř,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
13.09.2025 10:00,TJ Lánov,TJ SOKOL Bílá Třemešná,11 : 5 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-13,10:00:00,739507,2025-09-13 10:00:00,TJ Lánov - TJ SOKOL Bílá Třemešná,True,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
13.09.2025 09:00,Sokol Vítězná,TJ SOKOL Bílá Třemešná,15 : 9 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-13,09:00:00,739507,2025-09-13 09:00:00,Sokol Vítězná - TJ SOKOL Bílá Třemešná,True,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
13.09.2025 11:00,Sokol Vítězná,TJ Lánov,9 : 13 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-13,11:00:00,739507,2025-09-13 11:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
11.09.2025 16:30,TJ Jiskra Kocbeře,SK Spartak Hajnice,4 : 9 (PK:0:0),Kocbeře,", Původní termín: 14.09.2025 15:00",zápis uzavřen delegace,2025-09-11,16:30:00,739505,2025-09-11 16:30:00,TJ Jiskra Kocbeře - SK Spartak Hajnice,False,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 14.09.2025 15:00
11.09.2025 17:30,TJ Jiskra Kocbeře,SK Spartak Hajnice,7 : 12 (PK:0:0),Kocbeře,", Původní termín: 14.09.2025 16:00",zápis uzavřen delegace,2025-09-11,17:30:00,739505,2025-09-11 17:30:00,TJ Jiskra Kocbeře - SK Spartak Hajnice,False,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 14.09.2025 16:00
30.09.2025 16:30,TJ Lánov,TJ Jiskra Kocbeře,9 : 2 (PK:0:0),Lánov,", Původní termín: 27.09.2025 12:30",zápis uzavřen delegace,2025-09-30,16:30:00,739524,2025-09-30 16:30:00,TJ Lánov - TJ Jiskra Kocbeře,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 27.09.2025 12:30
30.09.2025 17:30,TJ Lánov,TJ Jiskra Kocbeře,10 : 5 (PK:0:0),Lánov,", Původní termín: 27.09.2025 13:30",zápis uzavřen delegace,2025-09-30,17:30:00,739524,2025-09-30 17:30:00,TJ Lánov - TJ Jiskra Kocbeře,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 27.09.2025 13:30
28.09.2025 11:00,MFK Trutnov dívky,TJ SOKOL Bílá Třemešná,4 : 9 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-28,11:00:00,739522,2025-09-28 11:00:00,MFK Trutnov dívky - TJ SOKOL Bílá Třemešná,True,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
28.09.2025 10:00,FK Dolní Kalná,TJ SOKOL Bílá Třemešná,7 : 5 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-28,10:00:00,739522,2025-09-28 10:00:00,FK Dolní Kalná - TJ SOKOL Bílá Třemešná,True,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
28.09.2025 12:00,FK Dolní Kalná,MFK Trutnov dívky,10 : 4 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-28,12:00:00,739522,2025-09-28 12:00:00,FK Dolní Kalná - MFK Trutnov dívky,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
27.09.2025 11:00,SK Sparta Úpice,TJ Baník Žacléř,33 : 0 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,11:00:00,739521,2025-09-27 11:00:00,SK Sparta Úpice - TJ Baník Žacléř,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
27.09.2025 12:00,SK Sparta Úpice,TJ Baník Žacléř,16 : 5 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,12:00:00,739521,2025-09-27 12:00:00,SK Sparta Úpice - TJ Baník Žacléř,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
27.09.2025 11:00,Sokol Vítězná,SK Spartak Hajnice,9 : 6 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-27,11:00:00,739521,2025-09-27 11:00:00,Sokol Vítězná - SK Spartak Hajnice,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
27.09.2025 12:00,Sokol Vítězná,SK Spartak Hajnice,12 : 9 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-27,12:00:00,739521,2025-09-27 12:00:00,Sokol Vítězná - SK Spartak Hajnice,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
09.10.2025 16:30,Sokol Vítězná,TJ Jiskra Kocbeře,9 : 5 (PK:0:0),Vítězná,", Původní termín: 04.10.2025 09:00, Původní termín: 05.10.2025 10:00, Původní termín: 07.10.2025 16:30",zápis uzavřen delegace,2025-10-09,16:30:00,739533,2025-10-09 16:30:00,Sokol Vítězná - TJ Jiskra Kocbeře,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 04.10.2025 09:00 Původní termín: 05.10.2025 10:00 Původní termín: 07.10.2025 16:30
09.10.2025 17:30,Sokol Vítězná,TJ Jiskra Kocbeře,7 : 2 (PK:0:0),Vítězná,", Původní termín: 04.10.2025 10:00, Původní termín: 05.10.2025 11:00, Původní termín: 07.10.2025 17:30",zápis uzavřen delegace,2025-10-09,17:30:00,739533,2025-10-09 17:30:00,Sokol Vítězná - TJ Jiskra Kocbeře,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 04.10.2025 10:00 Původní termín: 05.10.2025 11:00 Původní termín: 07.10.2025 17:30
05.10.2025 12:00,TJ SOKOL Bílá Třemešná,SK Sparta Úpice,0 : 17 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-05,12:00:00,739529,2025-10-05 12:00:00,TJ SOKOL Bílá Třemešná - SK Sparta Úpice,True,SK Sparta Úpice,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
05.10.2025 10:00,TJ SOKOL Bílá Třemešná,TJ Baník Žacléř,10 : 2 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-05,10:00:00,739529,2025-10-05 10:00:00,TJ SOKOL Bílá Třemešná - TJ Baník Žacléř,True,TJ Baník Žacléř,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
05.10.2025 11:00,SK Sparta Úpice,TJ Baník Žacléř,21 : 1 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-05,11:00:00,739529,2025-10-05 11:00:00,SK Sparta Úpice - TJ Baník Žacléř,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
05.10.2025 12:00,MFK Trutnov dívky,TJ Lánov,4 : 12 (PK:0:0),H.S.M.,,zápis uzavřen delegace,2025-10-05,12:00:00,739529,2025-10-05 12:00:00,MFK Trutnov dívky - TJ Lánov,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
05.10.2025 11:00,MFK Trutnov dívky,TJ Lánov,4 : 9 (PK:0:0),H.S.M.,,zápis uzavřen delegace,2025-10-05,11:00:00,739529,2025-10-05 11:00:00,MFK Trutnov dívky - TJ Lánov,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
04.10.2025 11:30,FK Dolní Kalná,SK Spartak Hajnice,5 : 6 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-04,11:30:00,739528,2025-10-04 11:30:00,FK Dolní Kalná - SK Spartak Hajnice,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
04.10.2025 12:30,FK Dolní Kalná,SK Spartak Hajnice,1 : 5 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-04,12:30:00,739528,2025-10-04 12:30:00,FK Dolní Kalná - SK Spartak Hajnice,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
12.10.2025 10:00,TJ Jiskra Kocbeře,SK Sparta Úpice,2 : 8 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-12,10:00:00,739536,2025-10-12 10:00:00,TJ Jiskra Kocbeře - SK Sparta Úpice,False,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
12.10.2025 15:00,SK Spartak Hajnice,FK Dolní Kalná,3 : 2 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-12,15:00:00,739536,2025-10-12 15:00:00,SK Spartak Hajnice - FK Dolní Kalná,False,SK Spartak Hajnice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
12.10.2025 14:00,TJ SOKOL Bílá Třemešná,FK Dolní Kalná,8 : 7 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-12,14:00:00,739536,2025-10-12 14:00:00,TJ SOKOL Bílá Třemešná - FK Dolní Kalná,True,FK Dolní Kalná,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
12.10.2025 13:00,SK Spartak Hajnice,TJ SOKOL Bílá Třemešná,8 : 8 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-12,13:00:00,739536,2025-10-12 13:00:00,SK Spartak Hajnice - TJ SOKOL Bílá Třemešná,True,SK Spartak Hajnice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
12.10.2025 11:00,TJ Jiskra Kocbeře,SK Sparta Úpice,2 : 9 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-12,11:00:00,739536,2025-10-12 11:00:00,TJ Jiskra Kocbeře - SK Sparta Úpice,False,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
11.10.2025 12:00,TJ Lánov,TJ Baník Žacléř,12 : 3 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-10-11,12:00:00,739535,2025-10-11 12:00:00,TJ Lánov - TJ Baník Žacléř,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
11.10.2025 15:00,MFK Trutnov dívky,Sokol Vítězná,1 : 12 (PK:0:0),Trutnov / UMT,,zápis uzavřen delegace,2025-10-11,15:00:00,739535,2025-10-11 15:00:00,MFK Trutnov dívky - Sokol Vítězná,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
11.10.2025 13:00,TJ Lánov,TJ Baník Žacléř,10 : 5 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-10-11,13:00:00,739535,2025-10-11 13:00:00,TJ Lánov - TJ Baník Žacléř,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
11.10.2025 14:00,MFK Trutnov dívky,Sokol Vítězná,1 : 9 (PK:0:0),Trutnov / UMT,,zápis uzavřen delegace,2025-10-11,14:00:00,739535,2025-10-11 14:00:00,MFK Trutnov dívky - Sokol Vítězná,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
15.11.2025 11:30,TJ Jiskra Kocbeře,TJ SOKOL Bílá Třemešná,3 : 3 (PK:0:0),UMT D.Králové,,zápis uzavřen delegace,2025-11-15,11:30:00,739570,2025-11-15 11:30:00,TJ Jiskra Kocbeře - TJ SOKOL Bílá Třemešná,True,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 10:00,TJ Baník Žacléř,SK Spartak Hajnice,3 : 13 (PK:0:0),Žacléř,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,TJ Baník Žacléř - SK Spartak Hajnice,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 11:00,TJ Baník Žacléř,SK Spartak Hajnice,2 : 16 (PK:0:0),Žacléř,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ Baník Žacléř - SK Spartak Hajnice,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 12:00,FK Dolní Kalná,TJ SOKOL Bílá Třemešná,13 : 6 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-19,12:00:00,739543,2025-10-19 12:00:00,FK Dolní Kalná - TJ SOKOL Bílá Třemešná,True,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 11:00,TJ SOKOL Bílá Třemešná,TJ Jiskra Kocbeře,0 : 0 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ SOKOL Bílá Třemešná - TJ Jiskra Kocbeře,True,TJ Jiskra Kocbeře,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 10:00,FK Dolní Kalná,TJ Jiskra Kocbeře,0 : 0 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,FK Dolní Kalná - TJ Jiskra Kocbeře,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
19.10.2025 14:00,Sokol Vítězná,TJ Lánov,4 : 9 (PK:0:0),Vítězná,", Původní termín: 18.10.2025 13:00",zápis uzavřen delegace,2025-10-19,14:00:00,739543,2025-10-19 14:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 18.10.2025 13:00
19.10.2025 15:00,Sokol Vítězná,TJ Lánov,2 : 11 (PK:0:0),Vítězná,", Původní termín: 18.10.2025 14:00",zápis uzavřen delegace,2025-10-19,15:00:00,739543,2025-10-19 15:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8, Původní termín: 18.10.2025 14:00
18.10.2025 10:00,SK Sparta Úpice,MFK Trutnov dívky,17 : 0 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-18,10:00:00,739542,2025-10-18 10:00:00,SK Sparta Úpice - MFK Trutnov dívky,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
18.10.2025 09:00,SK Sparta Úpice,MFK Trutnov dívky,25 : 1 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-18,09:00:00,739542,2025-10-18 09:00:00,SK Sparta Úpice - MFK Trutnov dívky,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
18.10.2025 10:00,SK Sparta Úpice,MFK Trutnov dívky,17 : 0 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-18,10:00:00,739542,2025-10-18 10:00:00,SK Sparta Úpice - MFK Trutnov dívky,False,SK Sparta Úpice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
26.10.2025 11:00,TJ Baník Žacléř,Sokol Vítězná,0 : 0 (PK:0:0),Žacléř,ODLOŽENO,zápis neuzavřen delegace,2025-10-26,11:00:00,739550,2025-10-26 11:00:00,TJ Baník Žacléř - Sokol Vítězná,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
26.10.2025 10:00,TJ SOKOL Bílá Třemešná,SK Sparta Úpice,0 : 0 (PK:0:0),B.Třemešná,ODLOŽENO,zápis neuzavřen delegace,2025-10-26,10:00:00,739550,2025-10-26 10:00:00,TJ SOKOL Bílá Třemešná - SK Sparta Úpice,True,SK Sparta Úpice,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
26.10.2025 11:00,TJ SOKOL Bílá Třemešná,SK Sparta Úpice,0 : 0 (PK:0:0),B.Třemešná,ODLOŽENO,zápis neuzavřen delegace,2025-10-26,11:00:00,739550,2025-10-26 11:00:00,TJ SOKOL Bílá Třemešná - SK Sparta Úpice,True,SK Sparta Úpice,D,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
26.10.2025 10:00,TJ Baník Žacléř,Sokol Vítězná,0 : 0 (PK:0:0),Žacléř,ODLOŽENO,zápis neuzavřen delegace,2025-10-26,10:00:00,739550,2025-10-26 10:00:00,TJ Baník Žacléř - Sokol Vítězná,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
25.10.2025 10:00,FK Dolní Kalná,TJ Lánov,10 : 1 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-25,10:00:00,739549,2025-10-25 10:00:00,FK Dolní Kalná - TJ Lánov,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
25.10.2025 14:30,SK Spartak Hajnice,TJ Jiskra Kocbeře,4 : 13 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-25,14:30:00,739549,2025-10-25 14:30:00,SK Spartak Hajnice - TJ Jiskra Kocbeře,False,SK Spartak Hajnice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
25.10.2025 10:00,FK Dolní Kalná,TJ Lánov,10 : 1 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-25,10:00:00,739549,2025-10-25 10:00:00,FK Dolní Kalná - TJ Lánov,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
25.10.2025 11:00,FK Dolní Kalná,TJ Lánov,5 : 3 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-10-25,11:00:00,739549,2025-10-25 11:00:00,FK Dolní Kalná - TJ Lánov,False,FK Dolní Kalná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
25.10.2025 13:30,TJ Jiskra Kocbeře,MFK Trutnov dívky,15 : 3 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-25,13:30:00,739549,2025-10-25 13:30:00,TJ Jiskra Kocbeře - MFK Trutnov dívky,False,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
25.10.2025 12:30,SK Spartak Hajnice,MFK Trutnov dívky,14 : 7 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-25,12:30:00,739549,2025-10-25 12:30:00,SK Spartak Hajnice - MFK Trutnov dívky,False,SK Spartak Hajnice,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
01.07.2025 00:00,TJ Baník Žacléř,Sokol Vítězná,Nezahájeno  (PK:0:0),Žacléř,ODLOŽENO,zápis uzavřen delegace,2025-07-01,00:00:00,739433,2025-07-01 00:00:00,TJ Baník Žacléř - Sokol Vítězná,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
01.07.2025 00:00,TJ Baník Žacléř,Sokol Vítězná,Nezahájeno  (PK:0:0),Žacléř,ODLOŽENO,zápis uzavřen delegace,2025-07-01,00:00:00,739433,2025-07-01 00:00:00,TJ Baník Žacléř - Sokol Vítězná,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,ODLOŽENO
23.09.2025 17:00,Sokol Vítězná,SK Sparta Úpice,Nezahájeno  (PK:0:0),Vítězná,ODLOŽENO,zápis uzavřen delegace,2025-09-23,17:00:00,739517,2025-09-23 17:00:00,Sokol Vítězná - SK Sparta Úpice,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,ODLOŽENO
23.09.2025 17:40,Sokol Vítězná,SK Sparta Úpice,Nezahájeno  (PK:0:0),Vítězná,ODLOŽENO,zápis uzavřen delegace,2025-09-23,17:40:00,739517,2025-09-23 17:40:00,Sokol Vítězná - SK Sparta Úpice,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,ODLOŽENO
11.09.2025 17:00,TJ Dvůr Králové nad Labem,SK Spartak Hajnice,8 : 22 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-09-11,17:00:00,739505,2025-09-11 17:00:00,TJ Dvůr Králové nad Labem - SK Spartak Hajnice,False,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
11.09.2025 17:00,TJ SOKOL Bílá Třemešná,Fotbal Club Mladé Buky,9 : 7 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-11,17:00:00,739505,2025-09-11 17:00:00,TJ SOKOL Bílá Třemešná - Fotbal Club Mladé Buky,True,Fotbal Club Mladé Buky,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
11.09.2025 17:40,TJ SOKOL Bílá Třemešná,Fotbal Club Mladé Buky,8 : 6 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-11,17:40:00,739505,2025-09-11 17:40:00,TJ SOKOL Bílá Třemešná - Fotbal Club Mladé Buky,True,Fotbal Club Mladé Buky,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
11.09.2025 17:40,TJ Dvůr Králové nad Labem,SK Spartak Hajnice,10 : 21 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-09-11,17:40:00,739505,2025-09-11 17:40:00,TJ Dvůr Králové nad Labem - SK Spartak Hajnice,False,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
18.09.2025 17:00,Fotbal Club Mladé Buky,Sokol Vítězná,2 : 11 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-09-18,17:00:00,739512,2025-09-18 17:00:00,Fotbal Club Mladé Buky - Sokol Vítězná,False,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
18.09.2025 17:00,TJ Dvůr Králové nad Labem,TJ SOKOL Bílá Třemešná,4 : 6 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-09-18,17:00:00,739512,2025-09-18 17:00:00,TJ Dvůr Králové nad Labem - TJ SOKOL Bílá Třemešná,True,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
